mechanism,polymer_name,reactant_smiles,canonical_smiles,iupac_names,rxn_smarts,mechanism_original,smiles_monomer
polyurethane_isocyanate,ZUeiAMfdqHz6jI0rYVOiNA,[H]-[C]1=[C](-[H])-[C](-[H])=[C](-[P](=[O])(-[C]2=[C](-[H])-[C](-[H])=[C](-[N]3-[C](=[O])-[C]4=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-4-[C]-3=[O])-[C](-[H])=[C]-2-[H])-[C]2=[C](-[H])-[C](-[H])=[C](-[N]3-[C](=[O])-[C]4=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-4-[C]-3=[O])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C]1=[C](-[H])-[C](-[H])=[C](-[P](=[O])(-[C]2=[C](-[H])-[C](-[H])=[C](-[H])-[C](-[H])=[C]-2-[H])-[C]2=[C](-[H])-[C](-[H])=[C](-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H],O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(P(=O)(c3ccccc3)c3ccc(N4C(=O)c5ccc(N=C=O)cc5C4=O)cc3)cc1)C2=O.O=P(c1ccccc1)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1,"[None, '2-[4-[[4-(2-hydroxyethoxy)phenyl]-phenylphosphoryl]phenoxy]ethanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,O=P(c1ccccc1)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1.O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(P(=O)(c3ccccc3)c3ccc(N4C(=O)c5ccc(N=C=O)cc5C4=O)cc3)cc1)C2=O
polyurethane_isocyanate,tN3U2b8oLMCMTT0QjKSq7Q,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C]1=[C](-[H])-[C](-[H])=[C](-[H])-[C](-[C](-[H])(-[H])-[O]-[H])=[N]-1,O=C=NCCCCN=C=O.OCc1cccc(CO)n1,"['1,4-diisocyanatobutane', '[6-(hydroxymethyl)pyridin-2-yl]methanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCc1cccc(CO)n1.O=C=NCCCCN=C=O
polyurethane_isocyanate,XVtyC-VP-JBCvoRS_aK9HA,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=NCCCCCCN=C=O.OCCOCCOCCOCCO,"['1,6-Diisocyanatohexane', '2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,O=C=NCCCCCCN=C=O.OCCOCCOCCOCCO
polyurethane_isocyanate,43IKjoHK6YPDXxJatdh9XQ,[H]-[C]1=[C](-[H])-[C](-[H])=[C](-[C]2=[C](-[H])-[C](-[H])=[C](-[C]3=[C](-[H])-[C](-[C]4=[C](-[H])-[C](-[H])=[C](-[N]5-[C](=[O])-[C]6=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-6-[C]-5=[O])-[C](-[H])=[C]-4-[H])=[C](-[H])-[C](-[C]4=[C](-[H])-[C](-[H])=[C](-[N]5-[C](=[O])-[C]6=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-6-[C]-5=[O])-[C](-[H])=[C]-4-[H])=[C]-3-[H])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H].[H]-[O]-[C]1=[C](-[H])-[C](-[H])=[C](-[C]2=[C](-[H])-[C](-[H])=[C](-[O]-[H])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H],O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(N5C(=O)c6ccc(N=C=O)cc6C5=O)cc4)c3)cc1)C2=O.Oc1ccc(-c2ccc(O)cc2)cc1,"[None, '4-(4-hydroxyphenyl)phenol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,Oc1ccc(-c2ccc(O)cc2)cc1.O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(N5C(=O)c6ccc(N=C=O)cc6C5=O)cc4)c3)cc1)C2=O
polyurethane_isocyanate,xqLXZvsEaSGATXoOE_uMQA,[H]-[C](-[H])(-[H])-[C]1(-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[C](-[H])(-[H])-[H])(-[C](-[H])(-[H])-[N]=[C]=[O])-[C]-1(-[H])-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1.OCCO,"['5-Isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane', 'Ethane-1,2-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCO.CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
polyurethane_isocyanate,7jYIqQ07Pa7Y8hVcc9BZFg,[H]-[C]1=[C](-[N]=[C]=[O])-[C](-[H])=[C]2-[C](=[O])-[N](-[C]3=[C](-[H])-[C](-[H])=[C](-[P](=[O])(-[C]4=[C](-[H])-[C](-[H])=[C](-[N]5-[C](=[O])-[C]6=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-6-[C]-5=[O])-[C](-[H])=[C]-4-[H])-[C](-[H])(-[H])-[H])-[C](-[H])=[C]-3-[H])-[C](=[O])-[C]-2=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C]1=[C](-[H])-[C](-[H])=[C](-[C](-[C]2=[C](-[H])-[C](-[H])=[C](-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H])-[C](-[H])=[C]-2-[H])(-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[H])-[C](-[H])=[C]-1-[H],CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1.CP(=O)(c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1,"[None, '2-[4-[2-[4-(2-hydroxyethoxy)phenyl]propan-2-yl]phenoxy]ethanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1.CP(=O)(c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1
polyurethane_isocyanate,-YnEzea4gqjQvBQ5p2cQGA,[H]-[C]1=[C](-[N]=[C]=[O])-[C](-[H])=[C](-[H])-[C](-[C](-[H])(-[H])-[C]2=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-2-[H])=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[N](-[C]1=[C](-[H])-[C](-[H])=[C](-[N]=[N]-[C]2=[C](-[H])-[C](-[H])=[C](-[N+](=[O])-[O-])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,"['1-isocyanato-4-[(4-isocyanatophenyl)methyl]benzene', '2-[2-hydroxyethyl-[4-(4-nitrophenyl)diazenylphenyl]amino]ethanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1
polyurethane_isocyanate,wSThw720F1W-ROsYg9WxxA,[H]-[C]1=[C](-[N]=[C]=[O])-[C](-[H])=[C](-[H])-[C](-[C](-[H])(-[H])-[C]2=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-2-[H])=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.OCCCCO,"['1-isocyanato-4-[(4-isocyanatophenyl)methyl]benzene', 'Butane-1,4-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCCCO.O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
polyurethane_isocyanate,4F6JfAb-qjOAbwWVjWES7Q,[H]-[C]1=[C](-[N]=[C]=[O])-[C](-[H])=[C]2-[C](=[O])-[N](-[C]3=[C](-[H])-[C](-[H])=[C](-[P](=[O])(-[C]4=[C](-[H])-[C](-[H])=[C](-[N]5-[C](=[O])-[C]6=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-6-[C]-5=[O])-[C](-[H])=[C]-4-[H])-[C](-[H])(-[H])-[H])-[C](-[H])=[C]-3-[H])-[C](=[O])-[C]-2=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C]1=[C](-[H])-[C](-[H])=[C](-[C](-[C]2=[C](-[H])-[C](-[H])=[C](-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H])-[C](-[H])=[C]-2-[H])(-[C](-[F])(-[F])-[F])-[C](-[F])(-[F])-[F])-[C](-[H])=[C]-1-[H],CP(=O)(c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1.OCCOc1ccc(C(c2ccc(OCCO)cc2)(C(F)(F)F)C(F)(F)F)cc1,"[None, '2-[4-[1,1,1,3,3,3-hexafluoro-2-[4-(2-hydroxyethoxy)phenyl]propan-2-yl]phenoxy]ethanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCOc1ccc(C(c2ccc(OCCO)cc2)(C(F)(F)F)C(F)(F)F)cc1.CP(=O)(c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(N=C=O)cc3C2=O)cc1
polyurethane_isocyanate,V7HG1EcxK7mdJz93e6coYA,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C](-[C](-[H])(-[H])-[H])(-[C](-[H])(-[H])-[O]-[C](-[H])(-[H])-[C](-[C](-[H])(-[H])-[H])(-[C](-[H])(-[H])-[O]-[H])-[C](-[H])(-[H])-[N](-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[N](-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[H],CN(C)CC(C)(CO)COCC(C)(CO)CN(C)C.O=C=NCCCCN=C=O,"['1,4-diisocyanatobutane', None]",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,O=C=NCCCCN=C=O.CN(C)CC(C)(CO)COCC(C)(CO)CN(C)C
polyurethane_isocyanate,d6spAxG90RZbp2i79ZMBCw,[H]-[C](-[H])(-[H])-[C]1(-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[C](-[H])(-[H])-[H])(-[C](-[H])(-[H])-[N]=[C]=[O])-[C]-1(-[H])-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1.OCCCO,"['5-Isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane', 'Propane-1,3-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCCO.CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
polyurethane_isocyanate,2D7LwRn5qmyfm5lKkfve-Q,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=NCCCCCCN=C=O.OCCCO,"['1,6-Diisocyanatohexane', 'Propane-1,3-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCCO.O=C=NCCCCCCN=C=O
polyurethane_isocyanate,eKQ8556FzkXC1qmzeBr__A,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=NCCCCCCCCCCN=C=O.OCCCCCCCCCCO,"['1,10-diisocyanatodecane', 'Decane-1,10-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCCCCCCCCCO.O=C=NCCCCCCCCCCN=C=O
polyurethane_isocyanate,zgzlspFvf6tS9-KKKe0XWw,[H]-[C]1=[C](-[N]=[C]=[O])-[C](-[H])=[C](-[H])-[C](-[C](-[H])(-[H])-[C]2=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-2-[H])=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C]1=[C](-[H])-[C](-[H])=[C](-[H])-[C](-[C](-[H])(-[H])-[O]-[H])=[N]-1,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.OCc1cccc(CO)n1,"['1-isocyanato-4-[(4-isocyanatophenyl)methyl]benzene', '[6-(hydroxymethyl)pyridin-2-yl]methanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCc1cccc(CO)n1.O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
polyurethane_isocyanate,Z8CQrAchQzLSn9ySn17Ylw,[H]-[C](-[H])(-[N]=[C]=[O])-[C]1(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[C](-[H])(-[H])-[N]=[C]=[O])-[C]-1(-[H])-[H].[H]-[O]-[C](-[H])(-[H])-[C]1(-[H])-[C](-[H])(-[H])-[C]2(-[H])-[C]3(-[H])-[C](-[H])(-[H])-[C](-[H])(-[C](-[H])(-[H])-[O]-[H])-[C](-[H])(-[C]-3(-[H])-[H])-[C]-2(-[H])-[C]-1(-[H])-[H],O=C=NCC1CCCC(CN=C=O)C1.OCC1CC2C3CC(CO)C(C3)C2C1,"['1,3-Bis(isocyanatomethyl)cyclohexane', '[8-(hydroxymethyl)-4-tricyclo[5.2.1.02,6]decanyl]methanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,O=C=NCC1CCCC(CN=C=O)C1.OCC1CC2C3CC(CO)C(C3)C2C1
polyurethane_isocyanate,Btoist8oQ5uqBjusfKptow,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C]1(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[C](-[H])(-[H])-[O]-[H])-[C](-[H])(-[H])-[C]-1(-[H])-[H],O=C=NCCCCCCN=C=O.OCC1CCC(CO)CC1,"['1,6-Diisocyanatohexane', '[4-(hydroxymethyl)cyclohexyl]methanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCC1CCC(CO)CC1.O=C=NCCCCCCN=C=O
polyurethane_isocyanate,9DxJz6msIebY8XXXKXbZ-A,[H]-[C]1=[C](-[H])-[C](-[H])=[C](-[P](=[O])(-[C]2=[C](-[H])-[C](-[H])=[C](-[N]3-[C](=[O])-[C]4=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-4-[C]-3=[O])-[C](-[H])=[C]-2-[H])-[C]2=[C](-[H])-[C](-[H])=[C](-[N]3-[C](=[O])-[C]4=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-4-[C]-3=[O])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[C]1=[C](-[H])-[C](-[H])=[C](-[C](-[C]2=[C](-[H])-[C](-[H])=[C](-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H])-[C](-[H])=[C]-2-[H])(-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[H])-[C](-[H])=[C]-1-[H],CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1.O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(P(=O)(c3ccccc3)c3ccc(N4C(=O)c5ccc(N=C=O)cc5C4=O)cc3)cc1)C2=O,"[None, '2-[4-[2-[4-(2-hydroxyethoxy)phenyl]propan-2-yl]phenoxy]ethanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1.O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(P(=O)(c3ccccc3)c3ccc(N4C(=O)c5ccc(N=C=O)cc5C4=O)cc3)cc1)C2=O
polyurethane_isocyanate,zccqGyzfKaUFRCgL-m6txA,[H]-[C]1(-[H])-[C](-[H])(-[H])-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C]-1(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C]1(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[C](-[H])(-[H])-[O]-[H])-[C](-[H])(-[H])-[C]-1(-[H])-[H],O=C=NC1CCC(N=C=O)CC1.OCC1CCC(CO)CC1,"['1,4-Diisocyanatocyclohexane', '[4-(hydroxymethyl)cyclohexyl]methanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCC1CCC(CO)CC1.O=C=NC1CCC(N=C=O)CC1
polyurethane_isocyanate,byowRTluHEPV32Nc5b30vw,[H]-[C](-[H])(-[N]=[C]=[O])-[C]1(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[C](-[H])(-[H])-[N]=[C]=[O])-[C]-1(-[H])-[H].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=NCC1CCCC(CN=C=O)C1.OCCCCO,"['1,3-Bis(isocyanatomethyl)cyclohexane', 'Butane-1,4-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCCCO.O=C=NCC1CCCC(CN=C=O)C1
polyurethane_isocyanate,s1bPIDKjruHH4ROxJABo1A,[H]-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[N]=[C]=[O].[H]-[O]-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[C](-[H])(-[H])-[O]-[H],O=C=NCCCCCCCCCCCCCCCCCCN=C=O.OCCCCCCCCCCCCCCCCCCCCO,"['1,18-diisocyanatooctadecane', 'icosane-1,20-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCCCCCCCCCCCCCCCCCCCCO.O=C=NCCCCCCCCCCCCCCCCCCN=C=O
polyurethane_isocyanate,fIikw7cPn2rnRii_OteDeg,[H]-[C]1=[C](-[H])-[C](-[H])=[C](-[C]2=[C](-[H])-[C](-[H])=[C](-[C]3=[C](-[H])-[C](-[C]4=[C](-[H])-[C](-[H])=[C](-[N]5-[C](=[O])-[C]6=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-6-[C]-5=[O])-[C](-[H])=[C]-4-[H])=[N]-[C](-[C]4=[C](-[H])-[C](-[H])=[C](-[N]5-[C](=[O])-[C]6=[C](-[H])-[C](-[H])=[C](-[N]=[C]=[O])-[C](-[H])=[C]-6-[C]-5=[O])-[C](-[H])=[C]-4-[H])=[C]-3-[H])-[C](-[H])=[C]-2-[H])-[C](-[H])=[C]-1-[H].[H]-[O]-[C]1=[C](-[H])-[C](-[H])=[C](-[H])-[C](-[O]-[H])=[C]-1-[H],O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(N5C(=O)c6ccc(N=C=O)cc6C5=O)cc4)n3)cc1)C2=O.Oc1cccc(O)c1,"['5-isocyanato-2-[4-[6-[4-(5-isocyanato-1,3-dioxoisoindol-2-yl)phenyl]-4-(4-phenylphenyl)pyridin-2-yl]phenyl]isoindole-1,3-dione', 'benzene-1,3-diol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,Oc1cccc(O)c1.O=C=Nc1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(N5C(=O)c6ccc(N=C=O)cc6C5=O)cc4)n3)cc1)C2=O
polyurethane_isocyanate,rUPDUaUvM0kTfypMTc7JWg,[H]-[C](-[H])(-[H])-[C]1(-[C](-[H])(-[H])-[H])-[C](-[H])(-[H])-[C](-[H])(-[N]=[C]=[O])-[C](-[H])(-[H])-[C](-[C](-[H])(-[H])-[H])(-[C](-[H])(-[H])-[N]=[C]=[O])-[C]-1(-[H])-[H].[H]-[O]-[C](-[H])(-[H])-[C]1(-[H])-[C](-[H])(-[H])-[C]2(-[H])-[C]3(-[H])-[C](-[H])(-[H])-[C](-[H])(-[C](-[H])(-[H])-[O]-[H])-[C](-[H])(-[C]-3(-[H])-[H])-[C]-2(-[H])-[C]-1(-[H])-[H],CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1.OCC1CC2C3CC(CO)C(C3)C2C1,"['5-Isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane', '[8-(hydroxymethyl)-4-tricyclo[5.2.1.02,6]decanyl]methanol']",[#8:1]=[#6:2]=[#7:3]-[*:4].[#8:5](-[*:6])-[#1:7]>>[#8:1]=[#6:2](-[#7:3](-[*:4])-[#1:7])-[#8:5]-[*:6],urethane,OCC1CC2C3CC(CO)C(C3)C2C1.CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
